Transaction_ID,Policy_ID,Program_ID,Treaty_ID,Transaction_Type,Transaction_Date,Premium_Amount
TXN000366,POL07204,PRG007,TRT062,Adjustment,2026-06-21,260554.48
TXN000367,POL01084,PRG018,TRT015,Adjustment,2026-03-23,371402.15
TXN000368,POL07136,PRG015,TRT082,Renewal,2026-05-14,367094.86
TXN000369,POL03639,PRG015,TRT043,Adjustment,2026-02-13,470238.3
TXN000370,POL08642,PRG021,TRT026,Adjustment,2026-05-06,71709.55
TXN000371,POL03840,PRG017,TRT012,New Business,2026-02-20,270241.43
TXN000372,POL02653,PRG014,TRT002,New Business,2026-04-19,344602.71
TXN000373,POL04870,PRG022,TRT092,Adjustment,2026-06-26,134860.27
TXN000374,POL09368,PRG002,TRT091,Adjustment,2026-06-28,383900.32
TXN000375,POL03765,PRG002,TRT089,Renewal,2026-04-10,410825.4
TXN000376,POL08834,PRG014,TRT066,Renewal,2026-08-15,210674.15
TXN000377,POL00114,PRG024,TRT041,New Business,2026-05-04,292490.38
TXN000378,POL08155,PRG007,TRT083,Adjustment,2026-07-24,31424.61
TXN000379,POL00507,PRG005,TRT084,Renewal,2026-03-31,447873.01
TXN000380,POL05945,PRG019,TRT048,Renewal,2026-05-24,487354.93
TXN000381,POL02498,PRG015,TRT073,Adjustment,2026-03-09,156813.92
TXN000382,POL01082,PRG020,TRT074,Renewal,2026-03-21,365541.58
TXN000383,POL03990,PRG001,TRT050,New Business,2026-01-19,361139.84
TXN000384,POL04106,PRG005,TRT062,New Business,2026-01-06,298277.83
TXN000385,POL07020,PRG007,TRT011,Adjustment,2026-04-26,146415.1
TXN000386,POL03773,PRG008,TRT010,New Business,2026-01-14,420263.76
TXN000387,POL04769,PRG022,TRT051,Adjustment,2026-05-14,265714.56
TXN000388,POL02594,PRG025,TRT072,New Business,2026-03-26,10987.24
TXN000389,POL00343,PRG003,TRT064,Adjustment,2026-02-21,329066.56
TXN000390,POL09769,PRG010,TRT045,Renewal,2026-04-12,381719.1
TXN000391,POL01654,PRG010,TRT062,Adjustment,2026-01-30,76710.74
TXN000392,POL05224,PRG010,TRT049,New Business,2026-04-20,375798.24
TXN000393,POL01122,PRG020,TRT029,Adjustment,2026-04-15,83706.97
TXN000394,POL02494,PRG012,TRT026,Adjustment,2026-05-04,306816.31
TXN000395,POL08606,PRG019,TRT011,New Business,2026-06-03,332309.14
TXN000396,POL05398,PRG001,TRT022,Renewal,2026-04-04,68817.62
TXN000397,POL03658,PRG004,TRT028,New Business,2026-07-09,272228.52
TXN000398,POL04697,PRG001,TRT045,New Business,2026-05-02,37585.8
TXN000399,POL02436,PRG017,TRT012,New Business,2026-08-20,299426.26
TXN000400,POL09309,PRG004,TRT083,Renewal,2026-05-13,200189.25
TXN000401,POL00317,PRG023,TRT012,Renewal,2026-06-08,403275.57
TXN000402,POL00098,PRG006,TRT025,Renewal,2026-06-18,133518.01
TXN000403,POL03574,PRG019,TRT096,Adjustment,2026-07-25,11183.9
TXN000404,POL00404,PRG009,TRT081,New Business,2026-01-08,302038.37
TXN000405,POL08280,PRG019,TRT060,New Business,2026-06-09,356532.74
TXN000406,POL07749,PRG021,TRT013,Renewal,2026-01-23,154794.71
TXN000407,POL08800,PRG018,TRT004,Renewal,2026-08-18,50981.32
TXN000408,POL07102,PRG015,TRT094,Adjustment,2026-03-19,413622.24
TXN000409,POL04797,PRG013,TRT018,New Business,2026-04-19,136973.53
TXN000410,POL00007,PRG015,TRT040,New Business,2026-04-10,30761.9
TXN000411,POL02077,PRG021,TRT067,New Business,2026-01-11,433148.91
TXN000412,POL06688,PRG025,TRT014,New Business,2026-03-27,383963.59
TXN000413,POL08782,PRG001,TRT030,Adjustment,2026-04-23,38397.78
TXN000414,POL08655,PRG025,TRT021,Renewal,2026-03-01,386321.35
TXN000415,POL07540,PRG007,TRT065,New Business,2026-08-28,121624.78
TXN000416,POL00409,PRG013,TRT049,Renewal,2026-02-13,469145.38
TXN000417,POL01421,PRG012,TRT078,New Business,2026-06-12,303839.81
TXN000418,POL04995,PRG018,TRT068,New Business,2026-07-10,291589.68
TXN000419,POL08250,PRG001,TRT062,New Business,2026-08-16,63163.67
TXN000420,POL06732,PRG004,TRT064,Renewal,2026-02-04,128568.23
TXN000421,POL03589,PRG022,TRT076,Renewal,2026-02-10,34473.96
TXN000422,POL00111,PRG011,TRT015,Renewal,2026-02-17,47509.65
TXN000423,POL01310,PRG020,TRT028,Adjustment,2026-06-11,493396.41
TXN000424,POL00107,PRG015,TRT097,Renewal,2026-07-30,288366.37
TXN000425,POL08427,PRG022,TRT039,New Business,2026-04-13,499383.69
TXN000426,POL06789,PRG005,TRT002,New Business,2026-07-01,10670.44
TXN000427,POL07028,PRG020,TRT022,Adjustment,2026-04-13,232890.72
TXN000428,POL05743,PRG015,TRT070,Adjustment,2026-04-24,27650.27
TXN000429,POL04558,PRG010,TRT019,New Business,2026-08-06,417079.0
TXN000430,POL02204,PRG006,TRT040,New Business,2026-08-27,336848.41
TXN000431,POL06480,PRG015,TRT065,New Business,2026-07-17,131075.01
TXN000432,POL02101,PRG014,TRT095,Renewal,2026-07-20,402166.97
TXN000433,POL05895,PRG006,TRT037,Renewal,2026-06-04,113351.32
TXN000434,POL00492,PRG018,TRT056,Renewal,2026-01-01,118192.99
TXN000435,POL08661,PRG021,TRT003,Adjustment,2026-04-14,182240.85
TXN000436,POL01586,PRG017,TRT099,Renewal,2026-02-15,410082.95
TXN000437,POL07778,PRG008,TRT050,Renewal,2026-02-08,419909.09
TXN000438,POL04945,PRG005,TRT023,Renewal,2026-05-17,17186.18
TXN000439,POL08213,PRG005,TRT050,Adjustment,2026-04-08,411595.43
TXN000440,POL06241,PRG005,TRT044,Renewal,2026-08-21,430088.46
TXN000441,POL00959,PRG020,TRT073,Renewal,2026-05-03,401808.09
TXN000442,POL00829,PRG011,TRT023,Renewal,2026-08-10,258480.68
TXN000443,POL06418,PRG003,TRT100,New Business,2026-05-16,324965.42
TXN000444,POL00084,PRG020,TRT075,Renewal,2026-07-21,427118.24
TXN000445,POL09571,PRG021,TRT076,Adjustment,2026-01-08,131050.87
TXN000446,POL00557,PRG011,TRT057,Renewal,2026-05-10,469283.1
TXN000447,POL08398,PRG008,TRT019,Adjustment,2026-04-08,405315.91
TXN000448,POL09438,PRG022,TRT060,Renewal,2026-01-20,205087.79
TXN000449,POL03657,PRG024,TRT007,Renewal,2026-02-09,283061.87
TXN000450,POL04677,PRG003,TRT032,New Business,2026-01-30,282739.16
TXN000451,POL01370,PRG021,TRT063,Adjustment,2026-06-28,455456.75
TXN000452,POL06576,PRG017,TRT043,New Business,2026-01-09,354430.62
TXN000453,POL02187,PRG003,TRT078,Adjustment,2026-03-28,318058.12
TXN000454,POL02401,PRG020,TRT042,Renewal,2026-01-20,214431.23
TXN000455,POL07327,PRG019,TRT049,New Business,2026-04-06,246046.38
TXN000456,POL02533,PRG013,TRT046,Adjustment,2026-05-11,275031.89
TXN000457,POL06346,PRG025,TRT044,Renewal,2026-01-27,494112.03
TXN000458,POL03715,PRG011,TRT093,Renewal,2026-02-02,323316.51
TXN000459,POL06493,PRG014,TRT055,Renewal,2026-01-31,215771.49
TXN000460,POL05275,PRG004,TRT063,Renewal,2026-08-10,457941.05
TXN000461,POL09183,PRG016,TRT015,Adjustment,2026-03-16,432157.82
TXN000462,POL05148,PRG014,TRT087,Adjustment,2026-04-12,258419.6
TXN000463,POL03445,PRG010,TRT093,New Business,2026-07-09,78702.76
TXN000464,POL05290,PRG020,TRT011,Renewal,2026-08-16,89696.37
TXN000465,POL06148,PRG005,TRT074,Adjustment,2026-02-04,310245.06
TXN000466,POL01892,PRG025,TRT017,Renewal,2026-02-11,319875.85
TXN000467,POL07425,PRG007,TRT024,Adjustment,2026-03-12,313598.02
TXN000468,POL09285,PRG016,TRT036,Adjustment,2026-04-29,409379.83
TXN000469,POL03096,PRG008,TRT083,Renewal,2026-07-21,364907.66
TXN000470,POL07499,PRG024,TRT067,New Business,2026-01-23,147080.01
TXN000471,POL02187,PRG003,TRT078,Renewal,2026-06-10,345416.31
TXN000472,POL04919,PRG003,TRT093,Adjustment,2026-05-12,268610.89
TXN000473,POL01742,PRG020,TRT039,Adjustment,2026-04-18,352992.82
TXN000474,POL03490,PRG003,TRT023,Adjustment,2026-06-10,286152.65
TXN000475,POL06336,PRG013,TRT072,Renewal,2026-03-17,315446.19
TXN000476,POL07200,PRG008,TRT018,New Business,2026-08-09,465825.87
TXN000477,POL09999,PRG022,TRT070,New Business,2026-07-13,378659.61
TXN000478,POL09603,PRG006,TRT005,Renewal,2026-05-28,186434.83
TXN000479,POL09212,PRG004,TRT009,Adjustment,2026-08-20,38237.27
TXN000480,POL07795,PRG011,TRT009,Renewal,2026-05-12,252785.07
TXN000481,POL00764,PRG018,TRT056,Renewal,2026-03-31,358573.09
TXN000482,POL07931,PRG023,TRT050,Adjustment,2026-04-04,213401.77
TXN000483,POL06357,PRG006,TRT073,Adjustment,2026-03-30,152393.99
TXN000484,POL07329,PRG014,TRT029,Adjustment,2026-01-28,205078.11
TXN000485,POL07671,PRG009,TRT084,Adjustment,2026-01-14,281833.77
TXN000486,POL02660,PRG025,TRT042,Adjustment,2026-06-03,477790.09
TXN000487,POL09793,PRG014,TRT017,Renewal,2026-05-11,48396.33
TXN000488,POL02902,PRG017,TRT001,New Business,2026-02-08,15036.13
TXN000489,POL06130,PRG017,TRT081,Renewal,2026-03-10,225504.87
TXN000490,POL01986,PRG015,TRT086,Adjustment,2026-06-03,201263.63
TXN000491,POL06717,PRG017,TRT043,Renewal,2026-03-29,112009.78
TXN000492,POL07278,PRG004,TRT014,Renewal,2026-03-23,372458.23
TXN000493,POL00403,PRG022,TRT100,Renewal,2026-04-05,375834.14
TXN000494,POL07142,PRG005,TRT088,Renewal,2026-05-18,99889.78
TXN000495,POL03667,PRG022,TRT092,Renewal,2026-05-09,212327.34
TXN000496,POL06732,PRG004,TRT064,Renewal,2026-01-21,477822.85
TXN000497,POL08005,PRG006,TRT065,New Business,2026-02-28,366998.52
TXN000498,POL01309,PRG003,TRT034,Renewal,2026-02-26,483328.53
TXN000499,POL04988,PRG014,TRT062,Renewal,2026-04-12,288640.09
TXN000500,POL08795,PRG008,TRT055,Renewal,2026-06-06,161052.88
TXN000501,POL09825,PRG010,TRT052,Adjustment,2026-05-17,346260.14
TXN000502,POL00280,PRG024,TRT070,New Business,2026-05-21,270420.89
TXN000503,POL04912,PRG024,TRT008,Adjustment,2026-01-02,237537.77
TXN000504,POL09712,PRG015,TRT001,Adjustment,2026-07-07,411665.67
TXN000505,POL08943,PRG011,TRT031,Renewal,2026-04-14,136416.24
TXN000506,POL08631,PRG013,TRT050,Renewal,2026-04-24,155025.97
TXN000507,POL03731,PRG011,TRT032,New Business,2026-01-20,316455.56
TXN000508,POL07558,PRG016,TRT067,New Business,2026-08-21,72832.64
TXN000509,POL08604,PRG006,TRT002,New Business,2026-04-25,421443.99
TXN000510,POL06785,PRG018,TRT086,New Business,2026-02-21,126140.92
TXN000511,POL02045,PRG008,TRT044,Adjustment,2026-01-29,440434.41
TXN000512,POL08475,PRG016,TRT029,Renewal,2026-03-27,243152.44
TXN000513,POL02298,PRG010,TRT080,New Business,2026-05-11,371311.15
TXN000514,POL09225,PRG001,TRT062,Renewal,2026-07-10,361575.85
TXN000515,POL04464,PRG010,TRT010,New Business,2026-01-04,14676.75
TXN000516,POL09212,PRG004,TRT009,Adjustment,2026-01-22,421487.7
TXN000517,POL06178,PRG004,TRT098,Renewal,2026-01-11,178217.87
TXN000518,POL03757,PRG016,TRT045,Adjustment,2026-01-13,53526.41
TXN000519,POL00637,PRG007,TRT040,Adjustment,2026-05-02,313495.07
TXN000520,POL02869,PRG023,TRT014,New Business,2026-07-30,412401.5
TXN000521,POL05198,PRG003,TRT031,Adjustment,2026-03-28,282446.84
TXN000522,POL07174,PRG001,TRT080,Renewal,2026-07-23,9425.85
TXN000523,POL08074,PRG018,TRT010,Renewal,2026-04-30,114467.48
TXN000524,POL09326,PRG014,TRT030,Renewal,2026-05-18,113624.19
TXN000525,POL07054,PRG013,TRT037,Adjustment,2026-01-10,462402.27
TXN000526,POL07832,PRG009,TRT099,Adjustment,2026-04-19,62662.48
TXN000527,POL05633,PRG024,TRT084,Renewal,2026-06-03,94709.23
TXN000528,POL02250,PRG022,TRT074,Renewal,2026-03-04,347695.86
TXN000529,POL05769,PRG011,TRT068,Renewal,2026-06-03,475672.62
TXN000530,POL08453,PRG012,TRT001,Adjustment,2026-03-02,98710.51
TXN000531,POL09153,PRG012,TRT093,New Business,2026-08-08,227358.86
TXN000532,POL06182,PRG021,TRT022,New Business,2026-02-18,204153.16
TXN000533,POL05999,PRG020,TRT077,Renewal,2026-02-28,49243.05
TXN000534,POL07421,PRG019,TRT054,Renewal,2026-01-23,497961.3
TXN000535,POL05241,PRG010,TRT082,Adjustment,2026-01-29,368841.02
TXN000536,POL02444,PRG015,TRT022,New Business,2026-07-05,371771.62
TXN000537,POL06817,PRG012,TRT025,Adjustment,2026-04-04,369034.9
TXN000538,POL09388,PRG019,TRT030,New Business,2026-05-04,417864.74
TXN000539,POL04613,PRG006,TRT094,Renewal,2026-07-26,431662.58
TXN000540,POL05964,PRG010,TRT088,Renewal,2026-06-24,37727.48
TXN000541,POL01522,PRG024,TRT099,Renewal,2026-08-04,265063.3
TXN000542,POL09948,PRG020,TRT081,New Business,2026-02-07,8073.99
TXN000543,POL04918,PRG018,TRT073,Adjustment,2026-04-11,418445.92
TXN000544,POL06601,PRG019,TRT049,New Business,2026-07-17,201544.95
TXN000545,POL00179,PRG001,TRT084,New Business,2026-07-16,315144.71
TXN000546,POL02115,PRG003,TRT036,New Business,2026-04-19,128691.49
TXN000547,POL00664,PRG022,TRT090,Renewal,2026-07-16,346893.85
TXN000548,POL01576,PRG011,TRT028,New Business,2026-02-15,285123.46
TXN000549,POL01265,PRG015,TRT051,Adjustment,2026-02-08,159984.98
TXN000550,POL02826,PRG010,TRT072,Renewal,2026-05-28,285858.0
TXN000551,POL07237,PRG014,TRT004,Adjustment,2026-08-10,370736.77
TXN000552,POL01628,PRG024,TRT037,Renewal,2026-02-05,29805.28
TXN000553,POL06682,PRG008,TRT004,New Business,2026-02-05,61653.77
TXN000554,POL08529,PRG018,TRT040,New Business,2026-07-25,323567.18
TXN000555,POL01589,PRG004,TRT096,Renewal,2026-03-02,202415.71
TXN000556,POL04490,PRG003,TRT007,Adjustment,2026-08-18,314276.98
TXN000557,POL06773,PRG021,TRT079,Renewal,2026-07-21,383526.01
TXN000558,POL06228,PRG013,TRT025,Adjustment,2026-07-07,137755.64
TXN000559,POL03730,PRG008,TRT093,New Business,2026-01-27,186340.76
TXN000560,POL01653,PRG006,TRT075,Renewal,2026-01-12,446467.21
TXN000561,POL09192,PRG012,TRT050,New Business,2026-07-06,230574.79
TXN000562,POL05417,PRG003,TRT006,Adjustment,2026-01-24,443997.1
TXN000563,POL08153,PRG010,TRT008,Adjustment,2026-06-13,228578.74
TXN000564,POL05113,PRG019,TRT049,Adjustment,2026-02-03,441862.67
TXN000565,POL02904,PRG002,TRT002,Adjustment,2026-01-20,497509.29
TXN000566,POL07331,PRG009,TRT084,Adjustment,2026-06-12,20965.02
TXN000567,POL01137,PRG023,TRT031,Renewal,2026-04-02,285443.31
TXN000568,POL09562,PRG007,TRT007,Renewal,2026-07-31,179086.97
TXN000569,POL06837,PRG020,TRT064,Adjustment,2026-02-03,124908.02
TXN000570,POL08080,PRG013,TRT017,Renewal,2026-08-28,398341.78
TXN000571,POL06076,PRG015,TRT007,Renewal,2026-01-30,70737.62
TXN000572,POL07211,PRG022,TRT002,Adjustment,2026-03-07,327300.19
TXN000573,POL06533,PRG025,TRT097,Renewal,2026-07-04,325277.24
TXN000574,POL04705,PRG011,TRT020,New Business,2026-07-14,117599.65
TXN000575,POL03990,PRG001,TRT050,Renewal,2026-07-31,449064.22
TXN000576,POL09996,PRG016,TRT087,Adjustment,2026-07-18,40791.73
TXN000577,POL01479,PRG013,TRT028,New Business,2026-05-23,175476.0
TXN000578,POL07521,PRG015,TRT041,Renewal,2026-02-06,310162.05
TXN000579,POL03944,PRG022,TRT082,Adjustment,2026-05-19,89495.74
TXN000580,POL00310,PRG014,TRT059,Adjustment,2026-07-10,258026.99
TXN000581,POL09891,PRG004,TRT074,Adjustment,2026-05-06,83397.35
TXN000582,POL07971,PRG006,TRT082,Renewal,2026-03-14,463097.25
TXN000583,POL04782,PRG023,TRT059,New Business,2026-02-15,314694.32
TXN000584,POL06334,PRG009,TRT075,Adjustment,2026-06-25,310784.92
TXN000585,POL02327,PRG021,TRT042,New Business,2026-07-31,389097.81
TXN000586,POL00210,PRG022,TRT012,Adjustment,2026-07-16,413280.9
TXN000587,POL08428,PRG004,TRT033,Adjustment,2026-07-23,282445.26
TXN000588,POL01548,PRG021,TRT099,Renewal,2026-02-26,464582.05
TXN000589,POL09527,PRG013,TRT031,Adjustment,2026-08-08,114340.2
TXN000590,POL07863,PRG009,TRT091,Adjustment,2026-07-17,77493.92
TXN000591,POL03694,PRG020,TRT067,New Business,2026-01-11,228482.44
TXN000592,POL00537,PRG002,TRT034,Renewal,2026-04-12,345776.26
TXN000593,POL08077,PRG001,TRT009,Renewal,2026-02-08,383372.46
TXN000594,POL05101,PRG001,TRT031,New Business,2026-04-18,252939.42
TXN000595,POL06100,PRG008,TRT059,New Business,2026-02-15,25015.05
TXN000596,POL03829,PRG017,TRT084,New Business,2026-05-27,70823.47
TXN000597,POL04305,PRG016,TRT020,Adjustment,2026-04-14,371544.4
TXN000598,POL04483,PRG022,TRT028,Adjustment,2026-08-29,223757.42
TXN000599,POL07798,PRG019,TRT044,Adjustment,2026-08-29,347701.79
TXN000600,POL01456,PRG010,TRT001,New Business,2026-03-12,341087.76
TXN000601,POL02680,PRG001,TRT020,Renewal,2026-03-20,295812.11
TXN000602,POL01849,PRG001,TRT033,Renewal,2026-04-13,260427.84
TXN000603,POL03953,PRG002,TRT041,Renewal,2026-05-24,412673.98
TXN000604,POL09063,PRG025,TRT071,Adjustment,2026-06-07,78825.71
TXN000605,POL03567,PRG001,TRT100,Adjustment,2026-04-05,360958.83
TXN000606,POL09458,PRG011,TRT003,Renewal,2026-07-13,134382.94
TXN000607,POL09348,PRG011,TRT083,New Business,2026-07-25,55509.77
TXN000608,POL00382,PRG004,TRT036,Adjustment,2026-06-21,375081.37
TXN000609,POL09201,PRG002,TRT072,Renewal,2026-06-14,70975.61
TXN000610,POL07101,PRG025,TRT016,Adjustment,2026-07-16,438097.39
TXN000611,POL02426,PRG002,TRT028,New Business,2026-08-14,371543.03
TXN000612,POL02986,PRG020,TRT086,Adjustment,2026-07-26,204296.85
TXN000613,POL09491,PRG022,TRT051,New Business,2026-06-13,41282.42
TXN000614,POL01558,PRG024,TRT044,Renewal,2026-07-18,380525.33
TXN000615,POL05286,PRG012,TRT064,Adjustment,2026-06-29,316349.47
TXN000616,POL09021,PRG007,TRT048,Renewal,2026-07-20,296014.02
TXN000617,POL08581,PRG021,TRT034,Adjustment,2026-07-17,169794.23
TXN000618,POL01446,PRG024,TRT005,New Business,2026-01-27,310555.33
TXN000619,POL09110,PRG019,TRT086,Adjustment,2026-03-01,81516.85
TXN000620,POL04910,PRG023,TRT064,New Business,2026-04-26,480045.61
TXN000621,POL00594,PRG013,TRT043,Adjustment,2026-03-06,404574.16
TXN000622,POL04472,PRG014,TRT010,Adjustment,2026-08-15,482208.16
TXN000623,POL01588,PRG017,TRT023,Adjustment,2026-04-14,367630.1
TXN000624,POL09425,PRG004,TRT089,Adjustment,2026-06-13,437566.7
TXN000625,POL04639,PRG024,TRT020,Renewal,2026-02-03,489875.48
TXN000626,POL06874,PRG014,TRT033,Adjustment,2026-08-24,205520.57
TXN000627,POL06071,PRG001,TRT090,New Business,2026-03-30,288620.92
TXN000628,POL02850,PRG016,TRT041,Adjustment,2026-03-12,449170.51
TXN000629,POL03478,PRG021,TRT093,Adjustment,2026-07-11,199508.57
TXN000630,POL07354,PRG002,TRT029,New Business,2026-04-19,377791.74
TXN000631,POL01297,PRG002,TRT033,Adjustment,2026-05-27,351026.66
TXN000632,POL08668,PRG002,TRT096,Adjustment,2026-05-11,244249.82
TXN000633,POL07189,PRG020,TRT033,Adjustment,2026-07-16,198098.02
TXN000634,POL07325,PRG012,TRT083,Renewal,2026-07-27,42385.59
TXN000635,POL07987,PRG022,TRT020,Renewal,2026-04-03,243365.12
TXN000636,POL08957,PRG015,TRT026,New Business,2026-04-11,241480.68
TXN000637,POL09267,PRG005,TRT079,Adjustment,2026-05-19,481394.57
TXN000638,POL00829,PRG011,TRT023,Adjustment,2026-08-11,264240.66
TXN000639,POL06535,PRG018,TRT090,New Business,2026-03-02,21886.19
TXN000640,POL07025,PRG001,TRT098,New Business,2026-06-27,107041.59
TXN000641,POL01251,PRG023,TRT044,New Business,2026-06-24,132759.08
TXN000642,POL01036,PRG010,TRT045,Adjustment,2026-03-29,53016.1
TXN000643,POL05305,PRG002,TRT029,New Business,2026-03-13,468240.14
TXN000644,POL08564,PRG012,TRT047,New Business,2026-06-13,127303.12
TXN000645,POL07249,PRG005,TRT072,Renewal,2026-08-16,204958.92
TXN000646,POL04844,PRG018,TRT070,New Business,2026-07-24,398676.71
TXN000647,POL07097,PRG016,TRT001,Renewal,2026-01-20,241664.63
TXN000648,POL08135,PRG008,TRT060,New Business,2026-08-17,316223.87
TXN000649,POL09926,PRG003,TRT088,New Business,2026-01-25,25561.34
TXN000650,POL08659,PRG023,TRT055,New Business,2026-03-28,214386.2
TXN000651,POL04926,PRG018,TRT084,Renewal,2026-05-01,14670.73
TXN000652,POL01359,PRG018,TRT045,Adjustment,2026-08-29,208406.15
TXN000653,POL03776,PRG003,TRT035,New Business,2026-05-14,393261.18
TXN000654,POL05541,PRG005,TRT004,Renewal,2026-04-29,357723.07
TXN000655,POL03027,PRG011,TRT049,Renewal,2026-04-21,47177.5
TXN000656,POL03654,PRG003,TRT013,Adjustment,2026-06-14,60557.15
TXN000657,POL07264,PRG013,TRT082,Adjustment,2026-08-18,323525.81
TXN000658,POL02664,PRG013,TRT035,Adjustment,2026-07-28,27546.37
TXN000659,POL06493,PRG014,TRT055,Adjustment,2026-01-14,202499.18
TXN000660,POL06212,PRG003,TRT088,Adjustment,2026-02-11,483303.64
TXN000661,POL09063,PRG025,TRT071,New Business,2026-05-12,325412.18
TXN000662,POL02652,PRG006,TRT034,New Business,2026-02-05,356762.63
TXN000663,POL00175,PRG018,TRT042,Renewal,2026-02-12,121428.1
TXN000664,POL04615,PRG013,TRT066,New Business,2026-07-24,318830.35
TXN000665,POL01611,PRG015,TRT018,Renewal,2026-07-02,467761.96
TXN000666,POL08181,PRG005,TRT062,Adjustment,2026-03-25,44133.02
TXN000667,POL00684,PRG018,TRT030,New Business,2026-03-29,354012.28
TXN000668,POL09643,PRG015,TRT049,Renewal,2026-08-09,106897.56
TXN000669,POL03073,PRG017,TRT090,Renewal,2026-04-06,365259.73
TXN000670,POL02540,PRG008,TRT019,Adjustment,2026-05-22,421271.16
TXN000671,POL08376,PRG024,TRT066,New Business,2026-02-05,51754.1
TXN000672,POL07574,PRG009,TRT018,New Business,2026-03-13,165002.31
TXN000673,POL04796,PRG010,TRT081,New Business,2026-03-31,490924.63
TXN000674,POL02614,PRG015,TRT080,New Business,2026-07-09,316397.36
TXN000675,POL02794,PRG013,TRT064,New Business,2026-04-05,408032.84
TXN000676,POL01389,PRG023,TRT096,Adjustment,2026-02-18,367028.85
TXN000677,POL06941,PRG007,TRT080,New Business,2026-05-22,306560.74
TXN000678,POL05416,PRG007,TRT066,Adjustment,2026-07-17,269283.42
TXN000679,POL03151,PRG003,TRT044,Renewal,2026-05-24,404670.44
TXN000680,POL07769,PRG010,TRT094,Renewal,2026-02-15,158903.47
TXN000681,POL04269,PRG023,TRT011,Adjustment,2026-06-27,453375.21
TXN000682,POL06781,PRG001,TRT003,Adjustment,2026-04-25,316173.52
TXN000683,POL04207,PRG015,TRT077,New Business,2026-05-31,122585.47
TXN000684,POL07937,PRG016,TRT036,New Business,2026-06-21,33997.52
TXN000685,POL08692,PRG005,TRT018,Renewal,2026-02-19,158223.79
TXN000686,POL03229,PRG007,TRT039,Renewal,2026-05-31,125926.12
TXN000687,POL00734,PRG006,TRT040,New Business,2026-07-04,19265.88
TXN000688,POL02640,PRG008,TRT056,Renewal,2026-01-10,278402.37
TXN000689,POL01150,PRG007,TRT095,Renewal,2026-01-26,343887.19
