Claim_ID,Policy_ID,Program_ID,Treaty_ID,Claim_Date,Claim_Status,Claim_Amount
CLM000380,POL06892,PRG023,TRT065,2026-05-22,Pending,256344.67
CLM000381,POL06799,PRG021,TRT046,2026-05-14,Closed,22523.08
CLM000382,POL05720,PRG018,TRT024,2026-05-06,Closed,173699.1
CLM000383,POL07849,PRG014,TRT085,2026-03-27,Open,78591.66
CLM000384,POL06257,PRG024,TRT060,2026-03-15,Pending,97745.37
CLM000385,POL03443,PRG020,TRT018,2026-08-27,Open,32235.3
CLM000386,POL00720,PRG021,TRT041,2026-03-22,Open,180556.29
CLM000387,POL07046,PRG010,TRT030,2026-04-06,Closed,131318.94
CLM000388,POL03631,PRG004,TRT045,2026-01-11,Pending,39519.7
CLM000389,POL01255,PRG022,TRT022,2026-04-02,Open,165932.15
CLM000390,POL03476,PRG024,TRT002,2026-06-15,Open,33943.65
CLM000391,POL07347,PRG005,TRT074,2026-03-29,Pending,177930.93
CLM000392,POL08474,PRG017,TRT066,2026-05-25,Closed,98618.09
CLM000393,POL01246,PRG025,TRT075,2026-08-08,Open,40305.09
CLM000394,POL03109,PRG017,TRT012,2026-02-03,Closed,62460.06
CLM000395,POL00573,PRG024,TRT082,2026-03-20,Closed,194081.45
CLM000396,POL00555,PRG010,TRT099,2026-02-07,Closed,240984.48
CLM000397,POL01438,PRG024,TRT031,2026-03-23,Pending,188381.66
CLM000398,POL09988,PRG017,TRT041,2026-03-25,Open,124270.63
CLM000399,POL04176,PRG018,TRT097,2026-01-01,Pending,191806.55
CLM000400,POL05799,PRG007,TRT072,2026-06-30,Open,110471.06
CLM000401,POL08880,PRG006,TRT058,2026-01-13,Pending,158142.17
CLM000402,POL01720,PRG002,TRT028,2026-03-10,Closed,20080.91
CLM000403,POL05366,PRG002,TRT002,2026-04-06,Closed,87665.26
CLM000404,POL09705,PRG005,TRT064,2026-01-19,Pending,92454.06
CLM000405,POL06727,PRG009,TRT025,2026-07-10,Open,242782.28
CLM000406,POL09077,PRG005,TRT006,2026-04-24,Pending,259840.37
CLM000407,POL09531,PRG012,TRT042,2026-07-04,Open,93740.71
CLM000408,POL07515,PRG019,TRT083,2026-05-25,Closed,269866.06
CLM000409,POL00387,PRG015,TRT022,2026-03-03,Closed,299693.22
CLM000410,POL07508,PRG007,TRT090,2026-06-03,Pending,77217.6
CLM000411,POL05437,PRG015,TRT079,2026-01-01,Pending,185740.01
CLM000412,POL08909,PRG021,TRT061,2026-02-26,Pending,277041.7
CLM000413,POL02250,PRG022,TRT074,2026-03-25,Pending,230147.88
CLM000414,POL09040,PRG008,TRT032,2026-03-01,Pending,98036.51
CLM000415,POL06893,PRG002,TRT002,2026-05-29,Closed,15753.63
CLM000416,POL01056,PRG003,TRT096,2026-06-25,Pending,75405.49
CLM000417,POL01042,PRG025,TRT056,2026-02-23,Closed,15687.47
CLM000418,POL03751,PRG017,TRT075,2026-03-24,Pending,199017.41
CLM000419,POL02777,PRG023,TRT088,2026-02-25,Open,140140.29
CLM000420,POL01850,PRG002,TRT082,2026-07-26,Open,73766.38
CLM000421,POL00124,PRG025,TRT094,2026-02-03,Closed,77173.93
CLM000422,POL00460,PRG008,TRT080,2026-08-06,Open,168876.62
CLM000423,POL02602,PRG016,TRT092,2026-04-24,Pending,199649.0
CLM000424,POL04123,PRG024,TRT087,2026-03-13,Closed,232420.13
CLM000425,POL07570,PRG002,TRT060,2026-06-25,Closed,267679.58
CLM000426,POL04111,PRG009,TRT005,2026-01-18,Pending,127443.77
CLM000427,POL00694,PRG016,TRT040,2026-08-02,Closed,29942.05
CLM000428,POL00357,PRG006,TRT070,2026-07-22,Pending,99606.37
CLM000429,POL09807,PRG015,TRT084,2026-08-18,Closed,171418.94
CLM000430,POL09811,PRG014,TRT049,2026-05-11,Closed,54253.41
CLM000431,POL05977,PRG019,TRT073,2026-07-24,Pending,115593.81
CLM000432,POL06611,PRG012,TRT065,2026-02-27,Pending,72256.74
CLM000433,POL09831,PRG022,TRT081,2026-06-27,Open,190075.03
CLM000434,POL06551,PRG025,TRT091,2026-01-24,Pending,202441.1
CLM000435,POL07423,PRG020,TRT051,2026-01-03,Open,16056.99
CLM000436,POL08969,PRG014,TRT002,2026-07-13,Pending,289228.39
CLM000437,POL01080,PRG011,TRT030,2026-05-22,Closed,204773.11
CLM000438,POL02107,PRG009,TRT024,2026-01-06,Pending,249477.91
CLM000439,POL09112,PRG001,TRT044,2026-04-07,Closed,57806.54
CLM000440,POL00300,PRG022,TRT071,2026-07-10,Open,238486.0
CLM000441,POL05982,PRG003,TRT083,2026-02-16,Closed,196192.3
CLM000442,POL00804,PRG010,TRT006,2026-08-27,Pending,185737.91
CLM000443,POL05564,PRG010,TRT014,2026-04-01,Pending,51504.92
CLM000444,POL02155,PRG020,TRT015,2026-05-23,Pending,213688.3
CLM000445,POL07367,PRG011,TRT036,2026-01-05,Pending,246554.88
CLM000446,POL06055,PRG011,TRT068,2026-01-17,Pending,71196.73
CLM000447,POL00912,PRG020,TRT088,2026-05-09,Closed,197956.07
CLM000448,POL03884,PRG013,TRT055,2026-08-25,Closed,46155.78
CLM000449,POL05120,PRG005,TRT001,2026-08-01,Open,233255.41
CLM000450,POL07000,PRG016,TRT042,2026-03-10,Closed,238634.47
CLM000451,POL04660,PRG015,TRT083,2026-03-10,Closed,234423.88
CLM000452,POL09537,PRG020,TRT040,2026-07-11,Pending,275234.46
CLM000453,POL03123,PRG024,TRT080,2026-03-15,Pending,188666.69
CLM000454,POL09475,PRG001,TRT014,2026-01-12,Open,185132.63
CLM000455,POL07352,PRG011,TRT033,2026-08-28,Open,109300.2
CLM000456,POL05671,PRG007,TRT054,2026-08-06,Closed,235470.17
CLM000457,POL03031,PRG025,TRT081,2026-03-22,Closed,126023.42
CLM000458,POL07082,PRG022,TRT005,2026-07-18,Open,250597.29
CLM000459,POL03491,PRG019,TRT086,2026-05-23,Open,69171.99
CLM000460,POL07669,PRG018,TRT086,2026-03-22,Pending,9275.0
CLM000461,POL08618,PRG018,TRT039,2026-06-14,Pending,6511.91
CLM000462,POL00616,PRG017,TRT058,2026-03-01,Open,164377.99
CLM000463,POL02506,PRG021,TRT083,2026-03-24,Pending,217639.86
CLM000464,POL03651,PRG011,TRT025,2026-04-30,Pending,217161.05
CLM000465,POL05697,PRG022,TRT080,2026-07-08,Closed,177902.94
CLM000466,POL09778,PRG011,TRT012,2026-01-21,Closed,20366.95
CLM000467,POL08108,PRG009,TRT078,2026-04-28,Open,271619.5
CLM000468,POL02617,PRG012,TRT028,2026-08-16,Open,62364.06
CLM000469,POL09670,PRG020,TRT080,2026-07-31,Pending,260282.15
CLM000470,POL07281,PRG021,TRT044,2026-03-04,Open,119641.95
CLM000471,POL05603,PRG010,TRT022,2026-08-07,Closed,204659.69
CLM000472,POL03028,PRG021,TRT066,2026-05-05,Closed,147680.17
CLM000473,POL01289,PRG017,TRT009,2026-02-02,Open,152166.87
CLM000474,POL00794,PRG007,TRT057,2026-05-14,Pending,237932.71
CLM000475,POL04167,PRG004,TRT061,2026-01-07,Pending,78438.38
CLM000476,POL05122,PRG007,TRT083,2026-04-09,Open,101095.05
CLM000477,POL01948,PRG015,TRT013,2026-06-16,Open,18416.59
CLM000478,POL09892,PRG017,TRT075,2026-06-01,Pending,152589.22
CLM000479,POL02806,PRG022,TRT096,2026-07-31,Open,28897.75
CLM000480,POL05782,PRG004,TRT051,2026-08-10,Open,89999.49
CLM000481,POL08280,PRG019,TRT060,2026-08-16,Closed,69402.34
CLM000482,POL01345,PRG003,TRT055,2026-05-23,Open,28734.37
CLM000483,POL06769,PRG009,TRT036,2026-04-22,Pending,124850.74
CLM000484,POL06494,PRG014,TRT063,2026-07-20,Pending,60871.99
CLM000485,POL08698,PRG022,TRT031,2026-07-30,Pending,203089.77
CLM000486,POL04508,PRG024,TRT040,2026-07-14,Open,1171.23
CLM000487,POL01150,PRG007,TRT095,2026-08-12,Closed,94893.19
CLM000488,POL04953,PRG017,TRT048,2026-07-04,Closed,125565.98
CLM000489,POL08323,PRG006,TRT057,2026-05-13,Closed,66282.71
CLM000490,POL05536,PRG022,TRT051,2026-04-15,Pending,5082.81
CLM000491,POL01837,PRG020,TRT021,2026-03-08,Open,238348.63
CLM000492,POL05449,PRG002,TRT046,2026-07-22,Open,293110.67
CLM000493,POL02202,PRG016,TRT057,2026-02-27,Pending,34246.2
CLM000494,POL02500,PRG002,TRT072,2026-06-06,Open,89689.74
CLM000495,POL00955,PRG020,TRT053,2026-05-03,Closed,270505.17
CLM000496,POL05208,PRG013,TRT080,2026-03-25,Closed,111719.38
CLM000497,POL04142,PRG018,TRT085,2026-04-17,Pending,84341.3
CLM000498,POL03188,PRG014,TRT012,2026-05-14,Open,298115.53
CLM000499,POL08016,PRG018,TRT088,2026-08-06,Closed,153090.42
CLM000500,POL05582,PRG024,TRT054,2026-02-16,Pending,104397.58
CLM000501,POL02929,PRG015,TRT042,2026-08-15,Pending,64038.91
CLM000502,POL09377,PRG013,TRT100,2026-03-03,Closed,149434.88
CLM000503,POL07172,PRG016,TRT005,2026-06-05,Closed,79820.7
CLM000504,POL08555,PRG019,TRT024,2026-04-06,Closed,37262.57
CLM000505,POL08564,PRG012,TRT047,2026-02-07,Pending,165718.02
CLM000506,POL08292,PRG015,TRT033,2026-01-17,Closed,37402.35
CLM000507,POL02064,PRG023,TRT014,2026-06-20,Open,214086.07
CLM000508,POL04958,PRG005,TRT011,2026-03-18,Pending,261190.27
CLM000509,POL05662,PRG017,TRT070,2026-01-26,Closed,104711.06
CLM000510,POL01870,PRG002,TRT045,2026-04-12,Pending,167676.63
CLM000511,POL06869,PRG020,TRT057,2026-08-23,Open,221963.22
CLM000512,POL04699,PRG012,TRT071,2026-06-08,Closed,288933.83
CLM000513,POL04311,PRG012,TRT064,2026-04-16,Closed,116484.23
CLM000514,POL08930,PRG009,TRT064,2026-08-04,Pending,44264.76
CLM000515,POL08307,PRG022,TRT073,2026-03-02,Open,253839.73
CLM000516,POL09938,PRG013,TRT066,2026-03-05,Open,231055.32
CLM000517,POL01300,PRG015,TRT023,2026-07-31,Open,225358.73
CLM000518,POL04725,PRG016,TRT033,2026-03-26,Open,77279.93
CLM000519,POL05411,PRG011,TRT067,2026-06-03,Pending,165185.53
CLM000520,POL05072,PRG017,TRT033,2026-07-28,Open,19838.71
CLM000521,POL00444,PRG004,TRT048,2026-06-26,Pending,32483.59
CLM000522,POL03010,PRG006,TRT030,2026-06-05,Open,290553.21
CLM000523,POL09044,PRG003,TRT089,2026-03-29,Pending,14906.7
CLM000524,POL08270,PRG010,TRT030,2026-03-14,Closed,184011.4
CLM000525,POL00728,PRG007,TRT066,2026-05-05,Closed,78035.71
CLM000526,POL03090,PRG024,TRT063,2026-05-24,Closed,254958.76
CLM000527,POL04413,PRG007,TRT098,2026-01-12,Closed,216015.0
CLM000528,POL01223,PRG019,TRT041,2026-04-07,Closed,31385.0
CLM000529,POL06766,PRG022,TRT032,2026-06-13,Open,125842.93
CLM000530,POL08465,PRG001,TRT016,2026-07-11,Pending,232297.42
CLM000531,POL09669,PRG002,TRT021,2026-01-25,Open,49188.31
CLM000532,POL01029,PRG012,TRT089,2026-05-17,Pending,249011.75
CLM000533,POL07093,PRG003,TRT100,2026-01-21,Closed,227644.02
CLM000534,POL04714,PRG005,TRT048,2026-01-25,Open,4922.3
CLM000535,POL06921,PRG021,TRT028,2026-07-11,Pending,116157.2
CLM000536,POL00210,PRG022,TRT012,2026-03-21,Open,143440.58
CLM000537,POL04011,PRG008,TRT067,2026-01-27,Open,213370.09
CLM000538,POL02187,PRG003,TRT078,2026-04-11,Open,122922.71
CLM000539,POL07040,PRG025,TRT090,2026-08-02,Pending,188449.76
CLM000540,POL03718,PRG016,TRT073,2026-04-18,Closed,56725.79
CLM000541,POL03583,PRG013,TRT007,2026-06-02,Closed,257791.22
CLM000542,POL04766,PRG002,TRT099,2026-02-18,Closed,3150.84
CLM000543,POL05760,PRG013,TRT021,2026-06-23,Pending,191828.25
CLM000544,POL02729,PRG022,TRT055,2026-01-19,Pending,196157.01
CLM000545,POL06546,PRG011,TRT052,2026-07-07,Open,267954.81
CLM000546,POL05928,PRG014,TRT060,2026-02-23,Open,155372.28
CLM000547,POL01934,PRG016,TRT076,2026-01-17,Pending,94119.67
CLM000548,POL08199,PRG014,TRT022,2026-04-14,Pending,198092.88
CLM000549,POL05961,PRG018,TRT038,2026-01-16,Open,132180.56
CLM000550,POL05266,PRG005,TRT042,2026-03-13,Open,152617.56
CLM000551,POL03783,PRG001,TRT082,2026-07-12,Open,152228.09
CLM000552,POL03087,PRG004,TRT059,2026-08-09,Open,132610.67
CLM000553,POL00345,PRG010,TRT069,2026-07-02,Open,205784.48
CLM000554,POL01914,PRG003,TRT021,2026-05-12,Closed,236081.79
CLM000555,POL06706,PRG015,TRT021,2026-02-12,Closed,1280.29
CLM000556,POL08040,PRG008,TRT045,2026-03-19,Closed,155678.81
CLM000557,POL09030,PRG024,TRT047,2026-07-24,Open,217580.79
CLM000558,POL06989,PRG002,TRT007,2026-08-23,Closed,161878.83
CLM000559,POL01658,PRG007,TRT044,2026-01-23,Pending,21768.74
CLM000560,POL04925,PRG020,TRT037,2026-02-06,Pending,106648.82
CLM000561,POL08663,PRG025,TRT066,2026-07-06,Pending,47051.27
CLM000562,POL09387,PRG006,TRT091,2026-05-12,Open,192707.95
CLM000563,POL02152,PRG005,TRT074,2026-07-17,Closed,8613.52
CLM000564,POL07064,PRG022,TRT008,2026-08-26,Closed,82687.63
CLM000565,POL08274,PRG022,TRT087,2026-06-05,Open,78027.2
CLM000566,POL06309,PRG001,TRT048,2026-01-09,Open,295919.57
CLM000567,POL09655,PRG001,TRT055,2026-04-06,Pending,233727.07
CLM000568,POL08693,PRG025,TRT043,2026-07-08,Closed,30100.04
CLM000569,POL04594,PRG011,TRT090,2026-02-17,Pending,189040.49
CLM000570,POL09011,PRG004,TRT077,2026-03-17,Closed,278559.89
CLM000571,POL03975,PRG003,TRT081,2026-03-09,Closed,170394.44
CLM000572,POL03053,PRG022,TRT045,2026-05-17,Closed,124934.24
CLM000573,POL06689,PRG019,TRT070,2026-06-01,Pending,115893.63
CLM000574,POL07379,PRG011,TRT010,2026-06-29,Closed,177181.97
CLM000575,POL05539,PRG007,TRT098,2026-07-15,Open,279049.04
CLM000576,POL08671,PRG002,TRT098,2026-03-09,Pending,152753.12
CLM000577,POL02501,PRG014,TRT054,2026-02-09,Closed,37355.28
CLM000578,POL06501,PRG022,TRT048,2026-05-08,Pending,121168.3
CLM000579,POL02694,PRG013,TRT067,2026-04-05,Pending,91373.29
CLM000580,POL00174,PRG005,TRT074,2026-08-14,Closed,50793.42
CLM000581,POL03160,PRG005,TRT079,2026-03-25,Closed,132966.65
CLM000582,POL03004,PRG005,TRT049,2026-01-18,Closed,167394.18
CLM000583,POL01783,PRG001,TRT026,2026-03-25,Open,209158.18
CLM000584,POL01087,PRG010,TRT092,2026-01-24,Pending,267274.06
CLM000585,POL03906,PRG005,TRT081,2026-08-16,Pending,39529.65
CLM000586,POL03692,PRG025,TRT079,2026-05-05,Pending,231841.71
CLM000587,POL06431,PRG012,TRT041,2026-06-17,Pending,167465.64
CLM000588,POL05473,PRG012,TRT048,2026-03-04,Open,36113.06
CLM000589,POL01802,PRG007,TRT046,2026-02-06,Closed,6377.1
CLM000590,POL02788,PRG017,TRT039,2026-03-07,Pending,155393.0
CLM000591,POL03895,PRG004,TRT010,2026-05-05,Pending,204509.05
CLM000592,POL08562,PRG003,TRT032,2026-01-28,Pending,298045.14
CLM000593,POL07797,PRG014,TRT056,2026-02-19,Closed,63530.98
CLM000594,POL02480,PRG017,TRT087,2026-03-24,Pending,146611.58
CLM000595,POL01725,PRG016,TRT093,2026-01-28,Open,231422.14
CLM000596,POL08332,PRG017,TRT086,2026-08-14,Pending,257041.56
CLM000597,POL03577,PRG016,TRT059,2026-03-07,Open,114504.59
CLM000598,POL06304,PRG019,TRT054,2026-01-08,Closed,122905.47
CLM000599,POL03109,PRG017,TRT012,2026-07-08,Pending,141439.0
CLM000600,POL02611,PRG013,TRT028,2026-01-21,Closed,204332.4
CLM000601,POL01444,PRG022,TRT079,2026-05-11,Closed,16604.61
CLM000602,POL00277,PRG011,TRT095,2026-06-09,Closed,151363.99
CLM000603,POL06396,PRG021,TRT042,2026-01-01,Closed,155465.17
CLM000604,POL07527,PRG005,TRT092,2026-06-25,Closed,171127.81
CLM000605,POL01295,PRG022,TRT071,2026-05-17,Closed,210136.42
CLM000606,POL05465,PRG012,TRT057,2026-04-03,Pending,74598.44
CLM000607,POL01511,PRG003,TRT068,2026-02-22,Pending,72248.56
CLM000608,POL00485,PRG015,TRT078,2026-01-28,Open,212238.19
CLM000609,POL04612,PRG016,TRT086,2026-04-07,Open,4338.04
CLM000610,POL01587,PRG015,TRT066,2026-07-15,Closed,11484.13
CLM000611,POL01107,PRG011,TRT048,2026-07-08,Open,41065.78
CLM000612,POL01629,PRG014,TRT020,2026-06-23,Open,258108.61
CLM000613,POL03008,PRG003,TRT068,2026-07-20,Pending,25486.31
CLM000614,POL03507,PRG011,TRT100,2026-03-30,Closed,104600.77
CLM000615,POL01939,PRG011,TRT054,2026-07-28,Open,210421.98
CLM000616,POL09429,PRG007,TRT003,2026-02-11,Closed,120975.33
CLM000617,POL02031,PRG003,TRT079,2026-07-14,Open,183659.84
CLM000618,POL06311,PRG019,TRT093,2026-05-24,Closed,48550.33
CLM000619,POL03435,PRG004,TRT058,2026-02-05,Open,58108.45
CLM000620,POL07425,PRG007,TRT024,2026-07-23,Open,93858.06
CLM000621,POL02816,PRG014,TRT003,2026-07-16,Open,186446.87
CLM000622,POL03939,PRG024,TRT011,2026-08-20,Open,287273.78
CLM000623,POL07460,PRG003,TRT030,2026-02-01,Open,212515.53
CLM000624,POL08503,PRG005,TRT056,2026-06-18,Pending,282489.14
CLM000625,POL09695,PRG014,TRT092,2026-08-29,Closed,248118.93
CLM000626,POL00801,PRG010,TRT082,2026-05-21,Open,10579.5
CLM000627,POL01141,PRG021,TRT035,2026-01-24,Open,124353.46
CLM000628,POL06476,PRG010,TRT064,2026-05-17,Pending,146331.76
CLM000629,POL05637,PRG007,TRT022,2026-05-24,Open,106660.07
CLM000630,POL02250,PRG022,TRT074,2026-06-21,Open,187050.3
CLM000631,POL05791,PRG019,TRT055,2026-04-01,Open,149508.26
CLM000632,POL01804,PRG020,TRT074,2026-01-06,Closed,149853.95
CLM000633,POL07897,PRG002,TRT039,2026-01-23,Closed,249712.56
CLM000634,POL04936,PRG006,TRT064,2026-08-20,Closed,113622.81
CLM000635,POL06637,PRG019,TRT027,2026-01-27,Open,75310.82
CLM000636,POL07013,PRG007,TRT086,2026-05-17,Open,254927.88
CLM000637,POL03435,PRG004,TRT058,2026-05-26,Open,195247.51
CLM000638,POL04215,PRG006,TRT019,2026-02-13,Open,34514.7
CLM000639,POL00607,PRG014,TRT037,2026-08-15,Closed,230454.06
CLM000640,POL09968,PRG019,TRT010,2026-07-23,Pending,109276.7
CLM000641,POL06231,PRG006,TRT063,2026-08-01,Closed,57222.1
CLM000642,POL04849,PRG005,TRT013,2026-06-07,Closed,107055.58
CLM000643,POL04919,PRG003,TRT093,2026-08-18,Pending,107890.51
CLM000644,POL00500,PRG023,TRT069,2026-06-07,Open,281071.21
CLM000645,POL07267,PRG009,TRT013,2026-01-12,Closed,227999.07
CLM000646,POL06390,PRG007,TRT027,2026-01-30,Closed,258250.4
CLM000647,POL09600,PRG022,TRT096,2026-03-02,Pending,149553.63
CLM000648,POL05618,PRG001,TRT053,2026-02-13,Pending,237818.15
CLM000649,POL00213,PRG024,TRT013,2026-05-29,Closed,252922.17
CLM000650,POL08207,PRG001,TRT039,2026-06-04,Pending,261574.56
CLM000651,POL08303,PRG010,TRT047,2026-06-16,Pending,234837.89
CLM000652,POL07230,PRG004,TRT028,2026-01-18,Closed,68747.46
CLM000653,POL04155,PRG012,TRT053,2026-04-20,Closed,238972.09
CLM000654,POL05024,PRG007,TRT075,2026-04-28,Open,91670.61
CLM000655,POL09915,PRG003,TRT084,2026-01-08,Closed,247456.97
CLM000656,POL00089,PRG005,TRT030,2026-04-09,Pending,298474.06
CLM000657,POL00232,PRG021,TRT029,2026-02-14,Open,179222.88
CLM000658,POL06658,PRG003,TRT076,2026-02-27,Closed,111638.21
CLM000659,POL09921,PRG017,TRT078,2026-08-03,Pending,192942.79
CLM000660,POL07908,PRG010,TRT065,2026-08-23,Open,143407.38
CLM000661,POL06665,PRG002,TRT089,2026-06-21,Pending,79485.28
CLM000662,POL00911,PRG023,TRT028,2026-07-30,Closed,105025.28
CLM000663,POL04224,PRG007,TRT015,2026-08-05,Pending,91308.49
CLM000664,POL08930,PRG009,TRT064,2026-06-07,Closed,243068.07
CLM000665,POL00228,PRG009,TRT071,2026-04-24,Pending,287954.12
CLM000666,POL04947,PRG023,TRT070,2026-06-08,Open,121427.01
CLM000667,POL06168,PRG020,TRT058,2026-04-26,Pending,297371.07
CLM000668,POL00150,PRG014,TRT011,2026-01-02,Closed,87787.28
CLM000669,POL07296,PRG021,TRT026,2026-06-28,Open,219188.6
CLM000670,POL07068,PRG009,TRT077,2026-08-01,Closed,188048.2
CLM000671,POL07384,PRG011,TRT040,2026-03-20,Closed,188030.47
CLM000672,POL08093,PRG014,TRT081,2026-01-18,Closed,109536.12
CLM000673,POL03288,PRG013,TRT054,2026-01-06,Open,23806.51
CLM000674,POL06153,PRG004,TRT041,2026-05-31,Open,100819.56
CLM000675,POL04982,PRG005,TRT068,2026-03-19,Closed,10112.16
CLM000676,POL06086,PRG021,TRT053,2026-07-29,Open,202459.99
CLM000677,POL08369,PRG012,TRT033,2026-02-19,Closed,107980.31
CLM000678,POL04642,PRG008,TRT076,2026-08-19,Pending,91043.74
CLM000679,POL05354,PRG022,TRT079,2026-02-22,Pending,45245.74
CLM000680,POL01719,PRG001,TRT039,2026-02-13,Closed,130079.09
CLM000681,POL06981,PRG012,TRT074,2026-01-01,Closed,46449.65
CLM000682,POL04027,PRG012,TRT097,2026-04-23,Pending,150080.38
CLM000683,POL07363,PRG004,TRT005,2026-03-07,Open,11283.67
CLM000684,POL01834,PRG021,TRT077,2026-02-04,Pending,29993.58
CLM000685,POL08483,PRG017,TRT052,2026-05-14,Closed,205804.12
CLM000686,POL08950,PRG022,TRT014,2026-01-30,Pending,60975.05
CLM000687,POL05913,PRG011,TRT008,2026-07-21,Open,207952.04
CLM000688,POL09337,PRG012,TRT005,2026-04-16,Open,187517.71
CLM000689,POL02062,PRG003,TRT025,2026-07-05,Closed,156203.95
CLM000690,POL05423,PRG004,TRT071,2026-01-16,Closed,156496.7
CLM000691,POL06605,PRG015,TRT099,2026-08-18,Closed,286316.99
CLM000692,POL02106,PRG019,TRT071,2026-05-26,Open,217030.95
CLM000693,POL08078,PRG020,TRT058,2026-06-01,Closed,3763.36
CLM000694,POL08042,PRG002,TRT061,2026-01-13,Closed,101981.24
CLM000695,POL09067,PRG004,TRT007,2026-05-08,Pending,83038.4
CLM000696,POL03831,PRG014,TRT050,2026-05-08,Pending,57313.83
CLM000697,POL04751,PRG001,TRT006,2026-01-22,Pending,30242.45
CLM000698,POL08302,PRG021,TRT096,2026-08-06,Pending,191070.96
CLM000699,POL07627,PRG014,TRT039,2026-03-11,Pending,197860.98
CLM000700,POL06530,PRG009,TRT058,2026-07-06,Closed,115473.21
CLM000701,POL04405,PRG023,TRT009,2026-03-18,Pending,51952.92
CLM000702,POL06733,PRG018,TRT070,2026-06-16,Open,83875.48
CLM000703,POL00937,PRG023,TRT071,2026-02-05,Pending,80378.44
CLM000704,POL04824,PRG010,TRT002,2026-06-12,Closed,87870.41
CLM000705,POL00148,PRG015,TRT001,2026-05-10,Open,252958.56
CLM000706,POL07974,PRG010,TRT073,2026-03-24,Open,259812.2
CLM000707,POL08211,PRG015,TRT046,2026-04-25,Open,239992.72
CLM000708,POL04408,PRG015,TRT002,2026-01-24,Open,80871.1
CLM000709,POL00697,PRG021,TRT052,2026-01-16,Closed,75053.25
CLM000710,POL00952,PRG004,TRT041,2026-03-17,Pending,169514.74
CLM000711,POL09215,PRG016,TRT065,2026-08-11,Open,133896.28
CLM000712,POL02372,PRG025,TRT073,2026-06-09,Closed,72303.12
CLM000713,POL04753,PRG023,TRT011,2026-06-23,Closed,90436.78
CLM000714,POL08236,PRG021,TRT030,2026-06-08,Closed,135304.95
CLM000715,POL01894,PRG003,TRT057,2026-07-27,Open,180551.14
CLM000716,POL08736,PRG019,TRT063,2026-05-10,Pending,41992.93
CLM000717,POL09229,PRG002,TRT082,2026-06-29,Closed,295120.08
CLM000718,POL07038,PRG020,TRT071,2026-03-25,Pending,271531.82
CLM000719,POL09169,PRG012,TRT038,2026-05-02,Closed,141179.26
CLM000720,POL05637,PRG007,TRT022,2026-08-21,Pending,61054.64
CLM000721,POL04753,PRG023,TRT011,2026-01-27,Pending,220041.53
CLM000722,POL05019,PRG023,TRT010,2026-08-09,Pending,221737.89
CLM000723,POL09149,PRG025,TRT007,2026-06-29,Open,138298.56
CLM000724,POL09734,PRG023,TRT082,2026-08-23,Open,149551.35
CLM000725,POL02652,PRG006,TRT034,2026-04-23,Closed,256666.79
CLM000726,POL03808,PRG019,TRT073,2026-05-18,Pending,201168.5
CLM000727,POL06663,PRG024,TRT093,2026-04-03,Open,161832.93
CLM000728,POL01359,PRG018,TRT045,2026-07-04,Pending,250134.3
CLM000729,POL08325,PRG021,TRT055,2026-02-15,Closed,81411.93
CLM000730,POL03369,PRG001,TRT071,2026-02-18,Open,128867.16
CLM000731,POL01737,PRG005,TRT031,2026-02-06,Closed,212383.72
CLM000732,POL01599,PRG003,TRT030,2026-06-27,Open,272967.14
CLM000733,POL06193,PRG017,TRT046,2026-04-22,Closed,236574.07
CLM000734,POL08122,PRG002,TRT098,2026-02-15,Open,254339.11
